opt/step,opt/E,geom,cutoff
101197.0,-75.32707058876527,benzene_dimer_T_10.00A,transfer
101198.0,-75.34803949302156,benzene_dimer_T_10.00A,transfer
101199.0,-75.33383759081153,benzene_dimer_T_10.00A,transfer
101200.0,-75.33385648522298,benzene_dimer_T_10.00A,transfer
101201.0,-75.34910059880161,benzene_dimer_T_10.00A,transfer
101202.0,-75.31308294146503,benzene_dimer_T_10.00A,transfer
101203.0,-75.3310329629861,benzene_dimer_T_10.00A,transfer
101204.0,-75.33720059033845,benzene_dimer_T_10.00A,transfer
101205.0,-75.34137940706215,benzene_dimer_T_10.00A,transfer
101206.0,-75.34368495703367,benzene_dimer_T_10.00A,transfer
101207.0,-75.32115996915182,benzene_dimer_T_10.00A,transfer
101208.0,-75.3279454855004,benzene_dimer_T_10.00A,transfer
101209.0,-75.3325917478767,benzene_dimer_T_10.00A,transfer
101210.0,-75.33835184342992,benzene_dimer_T_10.00A,transfer
101211.0,-75.33664631897705,benzene_dimer_T_10.00A,transfer
101212.0,-75.3109711531875,benzene_dimer_T_10.00A,transfer
101213.0,-75.33196292443066,benzene_dimer_T_10.00A,transfer
101214.0,-75.30850160685675,benzene_dimer_T_10.00A,transfer
101215.0,-75.30746150400313,benzene_dimer_T_10.00A,transfer
101216.0,-75.3136546085469,benzene_dimer_T_10.00A,transfer
101217.0,-75.3428753603846,benzene_dimer_T_10.00A,transfer
101218.0,-75.3292135801455,benzene_dimer_T_10.00A,transfer
101219.0,-75.32436300984224,benzene_dimer_T_10.00A,transfer
101220.0,-75.34428043277231,benzene_dimer_T_10.00A,transfer
101221.0,-75.33018821932325,benzene_dimer_T_10.00A,transfer
101222.0,-75.31997752548094,benzene_dimer_T_10.00A,transfer
101223.0,-75.32404114041918,benzene_dimer_T_10.00A,transfer
101224.0,-75.34305118421261,benzene_dimer_T_10.00A,transfer
101225.0,-75.34272393626524,benzene_dimer_T_10.00A,transfer
101226.0,-75.34573061837024,benzene_dimer_T_10.00A,transfer
101227.0,-75.34041839164571,benzene_dimer_T_10.00A,transfer
101228.0,-75.34584840240325,benzene_dimer_T_10.00A,transfer
101229.0,-75.32499622622805,benzene_dimer_T_10.00A,transfer
101230.0,-75.32685873832266,benzene_dimer_T_10.00A,transfer
101231.0,-75.3494728337731,benzene_dimer_T_10.00A,transfer
101232.0,-75.3411816374685,benzene_dimer_T_10.00A,transfer
101233.0,-75.34999589244012,benzene_dimer_T_10.00A,transfer
101234.0,-75.33872727111324,benzene_dimer_T_10.00A,transfer
101235.0,-75.33705722918126,benzene_dimer_T_10.00A,transfer
101236.0,-75.3169330449712,benzene_dimer_T_10.00A,transfer
101237.0,-75.33833297959879,benzene_dimer_T_10.00A,transfer
101238.0,-75.32148180980596,benzene_dimer_T_10.00A,transfer
101239.0,-75.3385401432349,benzene_dimer_T_10.00A,transfer
101240.0,-75.35574899179701,benzene_dimer_T_10.00A,transfer
101241.0,-75.34201561284132,benzene_dimer_T_10.00A,transfer
101242.0,-75.32596886880685,benzene_dimer_T_10.00A,transfer
101243.0,-75.32882225145178,benzene_dimer_T_10.00A,transfer
101244.0,-75.3401579034241,benzene_dimer_T_10.00A,transfer
101245.0,-75.33265247249736,benzene_dimer_T_10.00A,transfer
101246.0,-75.34521902665716,benzene_dimer_T_10.00A,transfer
101247.0,-75.35601469444568,benzene_dimer_T_10.00A,transfer
101248.0,-75.35446254082589,benzene_dimer_T_10.00A,transfer
101249.0,-75.3294175173025,benzene_dimer_T_10.00A,transfer
101250.0,-75.31879380420338,benzene_dimer_T_10.00A,transfer
101251.0,-75.33485907376226,benzene_dimer_T_10.00A,transfer
101252.0,-75.3385969894293,benzene_dimer_T_10.00A,transfer
101253.0,-75.33446199079796,benzene_dimer_T_10.00A,transfer
101254.0,-75.33325877927092,benzene_dimer_T_10.00A,transfer
101255.0,-75.32691567095512,benzene_dimer_T_10.00A,transfer
101256.0,-75.32925746378186,benzene_dimer_T_10.00A,transfer
101257.0,-75.35015018708074,benzene_dimer_T_10.00A,transfer
101258.0,-75.3339548257294,benzene_dimer_T_10.00A,transfer
101259.0,-75.34812428956266,benzene_dimer_T_10.00A,transfer
101260.0,-75.34547616692072,benzene_dimer_T_10.00A,transfer
101261.0,-75.34771325733143,benzene_dimer_T_10.00A,transfer
101262.0,-75.32978060734219,benzene_dimer_T_10.00A,transfer
101263.0,-75.3369116823951,benzene_dimer_T_10.00A,transfer
101264.0,-75.3290237955502,benzene_dimer_T_10.00A,transfer
101265.0,-75.35689633799933,benzene_dimer_T_10.00A,transfer
101266.0,-75.3257539053216,benzene_dimer_T_10.00A,transfer
101267.0,-75.32886219421732,benzene_dimer_T_10.00A,transfer
101268.0,-75.32926918181262,benzene_dimer_T_10.00A,transfer
101269.0,-75.32285489020214,benzene_dimer_T_10.00A,transfer
101270.0,-75.3397298776681,benzene_dimer_T_10.00A,transfer
101271.0,-75.3220237407535,benzene_dimer_T_10.00A,transfer
101272.0,-75.33379330800881,benzene_dimer_T_10.00A,transfer
101273.0,-75.34745482920881,benzene_dimer_T_10.00A,transfer
101274.0,-75.31791399152394,benzene_dimer_T_10.00A,transfer
101275.0,-75.32119506827422,benzene_dimer_T_10.00A,transfer
101276.0,-75.33534350412586,benzene_dimer_T_10.00A,transfer
101277.0,-75.34025842913398,benzene_dimer_T_10.00A,transfer
101278.0,-75.3399007989431,benzene_dimer_T_10.00A,transfer
101279.0,-75.3266717515429,benzene_dimer_T_10.00A,transfer
101280.0,-75.32939637938529,benzene_dimer_T_10.00A,transfer
101281.0,-75.33116511406523,benzene_dimer_T_10.00A,transfer
101282.0,-75.33389544955449,benzene_dimer_T_10.00A,transfer
101283.0,-75.31540745588845,benzene_dimer_T_10.00A,transfer
101284.0,-75.34197830854586,benzene_dimer_T_10.00A,transfer
101285.0,-75.33299512178448,benzene_dimer_T_10.00A,transfer
101286.0,-75.34055272085503,benzene_dimer_T_10.00A,transfer
101287.0,-75.34564376249313,benzene_dimer_T_10.00A,transfer
101288.0,-75.34367036680014,benzene_dimer_T_10.00A,transfer
101289.0,-75.33131222833785,benzene_dimer_T_10.00A,transfer
101290.0,-75.32362057133413,benzene_dimer_T_10.00A,transfer
101291.0,-75.33576600214055,benzene_dimer_T_10.00A,transfer
101292.0,-75.32303943715586,benzene_dimer_T_10.00A,transfer
101293.0,-75.33351990252129,benzene_dimer_T_10.00A,transfer
101294.0,-75.32926814448739,benzene_dimer_T_10.00A,transfer
101295.0,-75.3407349332615,benzene_dimer_T_10.00A,transfer
101296.0,-75.32893381645263,benzene_dimer_T_10.00A,transfer
101297.0,-75.3337074043908,benzene_dimer_T_10.00A,transfer
101298.0,-75.33804361690898,benzene_dimer_T_10.00A,transfer
101299.0,-75.34626508295699,benzene_dimer_T_10.00A,transfer
101300.0,-75.33662750429887,benzene_dimer_T_10.00A,transfer
101301.0,-75.35721959648328,benzene_dimer_T_10.00A,transfer
101302.0,-75.35257078456414,benzene_dimer_T_10.00A,transfer
101303.0,-75.33752846066906,benzene_dimer_T_10.00A,transfer
101304.0,-75.3318754239046,benzene_dimer_T_10.00A,transfer
101305.0,-75.32635948383856,benzene_dimer_T_10.00A,transfer
101306.0,-75.3365735677347,benzene_dimer_T_10.00A,transfer
101307.0,-75.34588240248375,benzene_dimer_T_10.00A,transfer
101308.0,-75.33587455750161,benzene_dimer_T_10.00A,transfer
101309.0,-75.33885912803758,benzene_dimer_T_10.00A,transfer
101310.0,-75.32632320441942,benzene_dimer_T_10.00A,transfer
101311.0,-75.33901870904756,benzene_dimer_T_10.00A,transfer
101312.0,-75.34069393112154,benzene_dimer_T_10.00A,transfer
101313.0,-75.34143608135872,benzene_dimer_T_10.00A,transfer
101314.0,-75.32735858187924,benzene_dimer_T_10.00A,transfer
101315.0,-75.31708969471958,benzene_dimer_T_10.00A,transfer
101316.0,-75.33907263596134,benzene_dimer_T_10.00A,transfer
101317.0,-75.32576921559951,benzene_dimer_T_10.00A,transfer
101318.0,-75.3468926095239,benzene_dimer_T_10.00A,transfer
101319.0,-75.33484368840912,benzene_dimer_T_10.00A,transfer
101320.0,-75.31829245220966,benzene_dimer_T_10.00A,transfer
101321.0,-75.29774666200501,benzene_dimer_T_10.00A,transfer
101322.0,-75.32317391164568,benzene_dimer_T_10.00A,transfer
101323.0,-75.33542297628526,benzene_dimer_T_10.00A,transfer
101324.0,-75.33634555916953,benzene_dimer_T_10.00A,transfer
101325.0,-75.34118841309153,benzene_dimer_T_10.00A,transfer
101326.0,-75.33937242378101,benzene_dimer_T_10.00A,transfer
101327.0,-75.33286498871294,benzene_dimer_T_10.00A,transfer
101328.0,-75.34202990325454,benzene_dimer_T_10.00A,transfer
101329.0,-75.33629277714826,benzene_dimer_T_10.00A,transfer
101330.0,-75.34683093091516,benzene_dimer_T_10.00A,transfer
101331.0,-75.34098843758105,benzene_dimer_T_10.00A,transfer
101332.0,-75.33654631583155,benzene_dimer_T_10.00A,transfer
101333.0,-75.3334391971158,benzene_dimer_T_10.00A,transfer
101334.0,-75.33897991065935,benzene_dimer_T_10.00A,transfer
101335.0,-75.3267957250824,benzene_dimer_T_10.00A,transfer
101336.0,-75.33263247446085,benzene_dimer_T_10.00A,transfer
101337.0,-75.34084526342119,benzene_dimer_T_10.00A,transfer
101338.0,-75.33717662939418,benzene_dimer_T_10.00A,transfer
101339.0,-75.33800270291833,benzene_dimer_T_10.00A,transfer
101340.0,-75.34625741456978,benzene_dimer_T_10.00A,transfer
101341.0,-75.33676233720128,benzene_dimer_T_10.00A,transfer
101342.0,-75.3208869662939,benzene_dimer_T_10.00A,transfer
101343.0,-75.31998896308981,benzene_dimer_T_10.00A,transfer
101344.0,-75.3530510831326,benzene_dimer_T_10.00A,transfer
101345.0,-75.32541703446063,benzene_dimer_T_10.00A,transfer
101346.0,-75.32842052142507,benzene_dimer_T_10.00A,transfer
101347.0,-75.32442355837806,benzene_dimer_T_10.00A,transfer
101348.0,-75.33907604641877,benzene_dimer_T_10.00A,transfer
101349.0,-75.35056862336367,benzene_dimer_T_10.00A,transfer
101350.0,-75.34373964032741,benzene_dimer_T_10.00A,transfer
101351.0,-75.34296065473531,benzene_dimer_T_10.00A,transfer
101352.0,-75.32943557491227,benzene_dimer_T_10.00A,transfer
101353.0,-75.31977534363716,benzene_dimer_T_10.00A,transfer
101354.0,-75.34135363522428,benzene_dimer_T_10.00A,transfer
101355.0,-75.34742178504808,benzene_dimer_T_10.00A,transfer
101356.0,-75.33149867113278,benzene_dimer_T_10.00A,transfer
101357.0,-75.3438983870526,benzene_dimer_T_10.00A,transfer
101358.0,-75.33309397215288,benzene_dimer_T_10.00A,transfer
101359.0,-75.33244037438638,benzene_dimer_T_10.00A,transfer
101360.0,-75.33342438640886,benzene_dimer_T_10.00A,transfer
101361.0,-75.34766324219446,benzene_dimer_T_10.00A,transfer
101362.0,-75.33588763337907,benzene_dimer_T_10.00A,transfer
101363.0,-75.36089611765144,benzene_dimer_T_10.00A,transfer
101364.0,-75.34806017973426,benzene_dimer_T_10.00A,transfer
101365.0,-75.34247878090244,benzene_dimer_T_10.00A,transfer
101366.0,-75.34876878427792,benzene_dimer_T_10.00A,transfer
101367.0,-75.34313897524382,benzene_dimer_T_10.00A,transfer
101368.0,-75.29847080274432,benzene_dimer_T_10.00A,transfer
101369.0,-75.31969387459282,benzene_dimer_T_10.00A,transfer
101370.0,-75.34232299775545,benzene_dimer_T_10.00A,transfer
101371.0,-75.35180384020059,benzene_dimer_T_10.00A,transfer
101372.0,-75.33455847079159,benzene_dimer_T_10.00A,transfer
101373.0,-75.33714535217237,benzene_dimer_T_10.00A,transfer
101374.0,-75.32625288262608,benzene_dimer_T_10.00A,transfer
101375.0,-75.3160453962221,benzene_dimer_T_10.00A,transfer
101376.0,-75.32342346410958,benzene_dimer_T_10.00A,transfer
101377.0,-75.34548444754485,benzene_dimer_T_10.00A,transfer
101378.0,-75.34341542501623,benzene_dimer_T_10.00A,transfer
101379.0,-75.33038821346669,benzene_dimer_T_10.00A,transfer
101380.0,-75.32860282639359,benzene_dimer_T_10.00A,transfer
101381.0,-75.34094504147672,benzene_dimer_T_10.00A,transfer
101382.0,-75.32546869687431,benzene_dimer_T_10.00A,transfer
101383.0,-75.32227258892391,benzene_dimer_T_10.00A,transfer
101384.0,-75.34632983143102,benzene_dimer_T_10.00A,transfer
101385.0,-75.33185716969999,benzene_dimer_T_10.00A,transfer
101386.0,-75.32872270310206,benzene_dimer_T_10.00A,transfer
101387.0,-75.30742429359086,benzene_dimer_T_10.00A,transfer
101388.0,-75.32656262557163,benzene_dimer_T_10.00A,transfer
101389.0,-75.3286197434086,benzene_dimer_T_10.00A,transfer
101390.0,-75.33689370143469,benzene_dimer_T_10.00A,transfer
101391.0,-75.34630210553347,benzene_dimer_T_10.00A,transfer
101392.0,-75.31214037713588,benzene_dimer_T_10.00A,transfer
101393.0,-75.33345440858517,benzene_dimer_T_10.00A,transfer
101394.0,-75.32602308011515,benzene_dimer_T_10.00A,transfer
101395.0,-75.32322738314393,benzene_dimer_T_10.00A,transfer
101396.0,-75.3335632544849,benzene_dimer_T_10.00A,transfer
101397.0,-75.3486415758139,benzene_dimer_T_10.00A,transfer
101398.0,-75.33538529309388,benzene_dimer_T_10.00A,transfer
101399.0,-75.33610139536069,benzene_dimer_T_10.00A,transfer
101400.0,-75.3425978992538,benzene_dimer_T_10.00A,transfer
101401.0,-75.33651197599133,benzene_dimer_T_10.00A,transfer
101402.0,-75.33924390376617,benzene_dimer_T_10.00A,transfer
101403.0,-75.33279729164599,benzene_dimer_T_10.00A,transfer
101404.0,-75.33617201981626,benzene_dimer_T_10.00A,transfer
101405.0,-75.33535672113524,benzene_dimer_T_10.00A,transfer
101406.0,-75.3312976504333,benzene_dimer_T_10.00A,transfer
101407.0,-75.35032194697415,benzene_dimer_T_10.00A,transfer
101408.0,-75.33628241825349,benzene_dimer_T_10.00A,transfer
101409.0,-75.34450705782109,benzene_dimer_T_10.00A,transfer
101410.0,-75.33218019611368,benzene_dimer_T_10.00A,transfer
101411.0,-75.33409503130929,benzene_dimer_T_10.00A,transfer
101412.0,-75.3346240778659,benzene_dimer_T_10.00A,transfer
101413.0,-75.32685914638955,benzene_dimer_T_10.00A,transfer
101414.0,-75.33791695048399,benzene_dimer_T_10.00A,transfer
101415.0,-75.36266490825169,benzene_dimer_T_10.00A,transfer
101416.0,-75.3355127474392,benzene_dimer_T_10.00A,transfer
101417.0,-75.33066492000756,benzene_dimer_T_10.00A,transfer
101418.0,-75.33087900088951,benzene_dimer_T_10.00A,transfer
101419.0,-75.33403883106175,benzene_dimer_T_10.00A,transfer
101420.0,-75.34111167393672,benzene_dimer_T_10.00A,transfer
101421.0,-75.33107140758912,benzene_dimer_T_10.00A,transfer
101422.0,-75.34535859271622,benzene_dimer_T_10.00A,transfer
101423.0,-75.33251710491851,benzene_dimer_T_10.00A,transfer
101424.0,-75.30017813737008,benzene_dimer_T_10.00A,transfer
101425.0,-75.32220949220222,benzene_dimer_T_10.00A,transfer
101426.0,-75.3259925714287,benzene_dimer_T_10.00A,transfer
101427.0,-75.33027736351725,benzene_dimer_T_10.00A,transfer
101428.0,-75.34159357299909,benzene_dimer_T_10.00A,transfer
101429.0,-75.32997588957315,benzene_dimer_T_10.00A,transfer
101430.0,-75.33676844808392,benzene_dimer_T_10.00A,transfer
101431.0,-75.3248919225306,benzene_dimer_T_10.00A,transfer
101432.0,-75.33580251411998,benzene_dimer_T_10.00A,transfer
101433.0,-75.34265397417585,benzene_dimer_T_10.00A,transfer
101434.0,-75.35250043569064,benzene_dimer_T_10.00A,transfer
101435.0,-75.34724283392916,benzene_dimer_T_10.00A,transfer
101436.0,-75.34004631072011,benzene_dimer_T_10.00A,transfer
101437.0,-75.3251995617857,benzene_dimer_T_10.00A,transfer
101438.0,-75.32420895662997,benzene_dimer_T_10.00A,transfer
101439.0,-75.32229884267784,benzene_dimer_T_10.00A,transfer
101440.0,-75.34543838016393,benzene_dimer_T_10.00A,transfer
101441.0,-75.34393407811834,benzene_dimer_T_10.00A,transfer
101442.0,-75.33597892188811,benzene_dimer_T_10.00A,transfer
101443.0,-75.33612980174297,benzene_dimer_T_10.00A,transfer
101444.0,-75.33341211197825,benzene_dimer_T_10.00A,transfer
101445.0,-75.32417590156115,benzene_dimer_T_10.00A,transfer
101446.0,-75.33065140634613,benzene_dimer_T_10.00A,transfer
101447.0,-75.34363748821568,benzene_dimer_T_10.00A,transfer
101448.0,-75.33892455849872,benzene_dimer_T_10.00A,transfer
101449.0,-75.33071335561607,benzene_dimer_T_10.00A,transfer
101450.0,-75.31965632815857,benzene_dimer_T_10.00A,transfer
101451.0,-75.33588826916484,benzene_dimer_T_10.00A,transfer
101452.0,-75.3373141979448,benzene_dimer_T_10.00A,transfer
101453.0,-75.34114817923654,benzene_dimer_T_10.00A,transfer
101454.0,-75.32846290120077,benzene_dimer_T_10.00A,transfer
101455.0,-75.33146635107101,benzene_dimer_T_10.00A,transfer
101456.0,-75.33431183982074,benzene_dimer_T_10.00A,transfer
101457.0,-75.32726802445548,benzene_dimer_T_10.00A,transfer
101458.0,-75.34457194067224,benzene_dimer_T_10.00A,transfer
101459.0,-75.33381436565472,benzene_dimer_T_10.00A,transfer
101460.0,-75.33320776394442,benzene_dimer_T_10.00A,transfer
101461.0,-75.29127000114606,benzene_dimer_T_10.00A,transfer
101462.0,-75.33945752704207,benzene_dimer_T_10.00A,transfer
101463.0,-75.3188110694277,benzene_dimer_T_10.00A,transfer
101464.0,-75.34447942776885,benzene_dimer_T_10.00A,transfer
101465.0,-75.35200998882775,benzene_dimer_T_10.00A,transfer
101466.0,-75.3258503301096,benzene_dimer_T_10.00A,transfer
101467.0,-75.32038667001045,benzene_dimer_T_10.00A,transfer
101468.0,-75.32740811254462,benzene_dimer_T_10.00A,transfer
101469.0,-75.32862456170974,benzene_dimer_T_10.00A,transfer
101470.0,-75.3330003172967,benzene_dimer_T_10.00A,transfer
101471.0,-75.34894955644322,benzene_dimer_T_10.00A,transfer
101472.0,-75.3210641719404,benzene_dimer_T_10.00A,transfer
101473.0,-75.32120482389398,benzene_dimer_T_10.00A,transfer
101474.0,-75.31347434133401,benzene_dimer_T_10.00A,transfer
101475.0,-75.33290435753736,benzene_dimer_T_10.00A,transfer
101476.0,-75.33620165165085,benzene_dimer_T_10.00A,transfer
101477.0,-75.33193329014681,benzene_dimer_T_10.00A,transfer
101478.0,-75.34404378821162,benzene_dimer_T_10.00A,transfer
101479.0,-75.31276582936411,benzene_dimer_T_10.00A,transfer
101480.0,-75.32662491836237,benzene_dimer_T_10.00A,transfer
101481.0,-75.34920659400271,benzene_dimer_T_10.00A,transfer
101482.0,-75.33361410150167,benzene_dimer_T_10.00A,transfer
101483.0,-75.32758796234444,benzene_dimer_T_10.00A,transfer
101484.0,-75.34360335235971,benzene_dimer_T_10.00A,transfer
101485.0,-75.3605650912769,benzene_dimer_T_10.00A,transfer
101486.0,-75.34176225510959,benzene_dimer_T_10.00A,transfer
101487.0,-75.33169806199425,benzene_dimer_T_10.00A,transfer
101488.0,-75.33622958347435,benzene_dimer_T_10.00A,transfer
101489.0,-75.3267964164142,benzene_dimer_T_10.00A,transfer
101490.0,-75.31742569201421,benzene_dimer_T_10.00A,transfer
101491.0,-75.33539131885266,benzene_dimer_T_10.00A,transfer
101492.0,-75.34749335046324,benzene_dimer_T_10.00A,transfer
101493.0,-75.32203158699521,benzene_dimer_T_10.00A,transfer
101494.0,-75.35178268029495,benzene_dimer_T_10.00A,transfer
101495.0,-75.34154413450798,benzene_dimer_T_10.00A,transfer
101496.0,-75.3334527355008,benzene_dimer_T_10.00A,transfer
101497.0,-75.32481813355838,benzene_dimer_T_10.00A,transfer
101498.0,-75.33145004055187,benzene_dimer_T_10.00A,transfer
101499.0,-75.34746476717355,benzene_dimer_T_10.00A,transfer
101500.0,-75.34555269743174,benzene_dimer_T_10.00A,transfer
101501.0,-75.3382959038108,benzene_dimer_T_10.00A,transfer
101502.0,-75.35176337241147,benzene_dimer_T_10.00A,transfer
101503.0,-75.33398439665488,benzene_dimer_T_10.00A,transfer
101504.0,-75.34540781255873,benzene_dimer_T_10.00A,transfer
101505.0,-75.3169366113506,benzene_dimer_T_10.00A,transfer
101506.0,-75.32590384130256,benzene_dimer_T_10.00A,transfer
101507.0,-75.33937269898641,benzene_dimer_T_10.00A,transfer
101508.0,-75.33544576726364,benzene_dimer_T_10.00A,transfer
101509.0,-75.33605897040242,benzene_dimer_T_10.00A,transfer
101510.0,-75.33158693448158,benzene_dimer_T_10.00A,transfer
101511.0,-75.33779640236799,benzene_dimer_T_10.00A,transfer
101512.0,-75.33793214821355,benzene_dimer_T_10.00A,transfer
101513.0,-75.33974751342386,benzene_dimer_T_10.00A,transfer
101514.0,-75.33029211386405,benzene_dimer_T_10.00A,transfer
101515.0,-75.32645458577673,benzene_dimer_T_10.00A,transfer
101516.0,-75.31915834898817,benzene_dimer_T_10.00A,transfer
101517.0,-75.3439084778212,benzene_dimer_T_10.00A,transfer
101518.0,-75.33815962416293,benzene_dimer_T_10.00A,transfer
101519.0,-75.3413529775381,benzene_dimer_T_10.00A,transfer
101520.0,-75.34310950474236,benzene_dimer_T_10.00A,transfer
101521.0,-75.33108764720116,benzene_dimer_T_10.00A,transfer
101522.0,-75.35833256974732,benzene_dimer_T_10.00A,transfer
101523.0,-75.33377546228078,benzene_dimer_T_10.00A,transfer
101524.0,-75.3434560374177,benzene_dimer_T_10.00A,transfer
101525.0,-75.33664083609438,benzene_dimer_T_10.00A,transfer
